Date,Year,Month,MonthName,Days,DayOfWeek,DayOfWeekName,IsWeekend,IsHoliday,HolidayName,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
2021-01-01,2021,1,January,1,4,Friday,0,1,New Year's Day,7,NK,LPSS,CORPORATE,99,91.72,65.0
2021-01-02,2021,1,January,2,5,Saturday,1,0,NA,1,NQQ,SRD Rate,LEISURE,94,90.27,85.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,4,NQQ,LPSS,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,5,NQQ,LMTB,CORPORATE,51,74.75,65.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,4,NQQ,LHSE,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,6,NK,LBLO,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,9,NQQ,LPSS,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,1,NQQ,LCLC,Walk-In,51,74.75,65.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,4,NK,LBLO,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,5,SNK,LPSS,CORPORATE,51,74.75,65.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,51,74.75,70.0
2021-01-03,2021,1,January,3,6,Sunday,1,0,NA,3,NQQ,LNST,CORPORATE,51,74.75,70.0
2021-01-04,2021,1,January,4,0,Monday,0,0,NA,4,NQQ,LPSS,CORPORATE,54,75.96,70.0
2021-01-04,2021,1,January,4,0,Monday,0,0,NA,4,NK,LPSR,CORPORATE,54,75.96,70.0
2021-01-04,2021,1,January,4,0,Monday,0,0,NA,4,SNK,LBLO,CORPORATE,54,75.96,70.0
2021-01-04,2021,1,January,4,0,Monday,0,0,NA,1,NK,SRD Rate,LEISURE,54,75.96,85.0
2021-01-05,2021,1,January,5,1,Tuesday,0,0,NA,1,SNK,LCLC,CORPORATE,60,72.63,65.0
2021-01-05,2021,1,January,5,1,Tuesday,0,0,NA,1,NK,LCLC,LEISURE,60,72.63,65.0
2021-01-05,2021,1,January,5,1,Tuesday,0,0,NA,1,SNK,LPSR,CORPORATE,60,72.63,70.0
2021-01-05,2021,1,January,5,1,Tuesday,0,0,NA,1,SNK,LCLC,CORPORATE,60,72.63,65.0
2021-01-05,2021,1,January,5,1,Tuesday,0,0,NA,1,NQQ,LBLREP,CORPORATE,60,72.63,70.0
2021-01-05,2021,1,January,5,1,Tuesday,0,0,NA,1,NQQ,LPSR,CORPORATE,60,72.63,70.0
2021-01-06,2021,1,January,6,2,Wednesday,0,0,NA,4,SNK,LPSR,CORPORATE,60,74.18,70.0
2021-01-06,2021,1,January,6,2,Wednesday,0,0,NA,1,NK,LCLC,CORPORATE,60,74.18,65.0
2021-01-06,2021,1,January,6,2,Wednesday,0,0,NA,1,NK,LCLC,CORPORATE,60,74.18,65.0
2021-01-06,2021,1,January,6,2,Wednesday,0,0,NA,8,SNK,LPSS,CORPORATE,60,74.18,70.0
2021-01-06,2021,1,January,6,2,Wednesday,0,0,NA,1,NQQ,SRD Rate,LEISURE,60,74.18,85.0
2021-01-06,2021,1,January,6,2,Wednesday,0,0,NA,1,NQQ,SRD Rate,LEISURE,60,74.18,85.0
2021-01-06,2021,1,January,6,2,Wednesday,0,0,NA,1,SNK,SRD Rate,LEISURE,60,74.18,85.0
2021-01-06,2021,1,January,6,2,Wednesday,0,0,NA,1,NK,LBLREP,CORPORATE,60,74.18,70.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,1,NQQ,LCLC,CORPORATE,69,74.95,65.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,69,74.95,70.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,1,NQQ,LCLC,CORPORATE,69,74.95,65.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,69,74.95,70.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,2,NQQ,LPSR,CORPORATE,69,74.95,70.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,1,NK,LCLC,CORPORATE,69,74.95,65.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,1,NK,SRD Rate,LEISURE,69,74.95,85.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,1,SNQQ1,SRD Rate,LEISURE,69,74.95,85.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,7,NQQ,LPSS,CORPORATE,69,74.95,70.0
2021-01-07,2021,1,January,7,3,Thursday,0,0,NA,1,NK,LCLC,CORPORATE,69,74.95,65.0
2021-01-08,2021,1,January,8,4,Friday,0,0,NA,1,NQQ,LPSR,CORPORATE,87,85.57,70.0
2021-01-08,2021,1,January,8,4,Friday,0,0,NA,2,NK,LPSR,CORPORATE,87,85.57,70.0
2021-01-08,2021,1,January,8,4,Friday,0,0,NA,7,NK,LPSS,CORPORATE,87,85.57,70.0
2021-01-08,2021,1,January,8,4,Friday,0,0,NA,1,NK,SRD Rate,CORPORATE,87,85.57,85.0
2021-01-08,2021,1,January,8,4,Friday,0,0,NA,7,NQQ,LPSR,CORPORATE,87,85.57,70.0
2021-01-09,2021,1,January,9,5,Saturday,1,0,NA,1,NQQ,SRD Rate,CORPORATE,100,92.13,85.0
2021-01-09,2021,1,January,9,5,Saturday,1,0,NA,1,NK,LCLC,CORPORATE,100,92.13,65.0
2021-01-09,2021,1,January,9,5,Saturday,1,0,NA,1,SNQQ1,SRD Rate,LEISURE,100,92.13,85.0
2021-01-09,2021,1,January,9,5,Saturday,1,0,NA,1,NQQ,LCLC,LEISURE,100,92.13,65.0
2021-01-09,2021,1,January,9,5,Saturday,1,0,NA,1,NQQ,LCLC,CORPORATE,100,92.13,65.0
2021-01-09,2021,1,January,9,5,Saturday,1,0,NA,1,NK,LCLC,CORPORATE,100,92.13,65.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,1,SNQQ,SRD Rate,LEISURE,62,75.31,85.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NQQ,LNST,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,2,NK,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,2,NQQ,LPSR,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NQQ,LNST,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NQQ,LHSE,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,1,SNQQ,SRD Rate,LEISURE,62,75.31,85.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,1,NK,LCLC,CORPORATE,62,75.31,65.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,62,75.31,70.0
2021-01-10,2021,1,January,10,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,62,75.31,70.0
2021-01-11,2021,1,January,11,0,Monday,0,0,NA,1,NQQ,LCLC,CORPORATE,59,74.92,65.0
2021-01-11,2021,1,January,11,0,Monday,0,0,NA,1,SNQQ1,SRD Rate,LEISURE,59,74.92,85.0
2021-01-11,2021,1,January,11,0,Monday,0,0,NA,2,NQQ,LPSR,CORPORATE,59,74.92,70.0
2021-01-11,2021,1,January,11,0,Monday,0,0,NA,4,NQQ,LPSR,CORPORATE,59,74.92,70.0
2021-01-11,2021,1,January,11,0,Monday,0,0,NA,1,NK,LCLC,CORPORATE,59,74.92,65.0
2021-01-12,2021,1,January,12,1,Tuesday,0,0,NA,1,NQQ,LCLC,CORPORATE,56,73.01,65.0
2021-01-12,2021,1,January,12,1,Tuesday,0,0,NA,3,NQQ,LPSR,CORPORATE,56,73.01,70.0
2021-01-12,2021,1,January,12,1,Tuesday,0,0,NA,1,NK,LCLC,CORPORATE,56,73.01,65.0
2021-01-12,2021,1,January,12,1,Tuesday,0,0,NA,1,NK,LCLC,CORPORATE,56,73.01,65.0
2021-01-12,2021,1,January,12,1,Tuesday,0,0,NA,1,SNK,SRD Rate,LEISURE,56,73.01,85.0
2021-01-12,2021,1,January,12,1,Tuesday,0,0,NA,1,NK,SRD Rate,LEISURE,56,73.01,85.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,2,SNK,LCLC,CORPORATE,66,74.04,65.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,1,SNQQ1,SRD Rate,LEISURE,66,74.04,85.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,1,NQQ,LPSR,CORPORATE,66,74.04,70.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,2,NK,LPSR,CORPORATE,66,74.04,70.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,1,SNK,LCLC,CORPORATE,66,74.04,65.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,1,NK,LCLC,CORPORATE,66,74.04,65.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,1,NHQQ,LEXP,Missing,66,74.04,79.8
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,9,NQQ,LPSR,CORPORATE,66,74.04,70.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,1,NK,LCLC,CORPORATE,66,74.04,65.0
2021-01-13,2021,1,January,13,2,Wednesday,0,0,NA,1,NQQ,LBLREP,CORPORATE,66,74.04,70.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NK,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NK,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NK,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NK,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NK,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,3,NQQ,GROUP~,LEISURE,100,85.45,105.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NHQQ,LPSR,CORPORATE,100,85.45,70.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,SNQQ,LCLC,CORPORATE,100,85.45,65.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,SNHK,SRD Rate,LEISURE,100,85.45,85.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,SNK,SRD Rate,LEISURE,100,85.45,85.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NK,LCLC,CORPORATE,100,85.45,65.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NK,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NK,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-14,2021,1,January,14,3,Thursday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,85.45,100.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ1,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ1,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ1,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,NHK,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,83,97.43,115.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,5,NK,LPSR,CORPORATE,83,97.43,70.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,SNQQ1,SRD Rate,CORPORATE,83,97.43,85.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,3,NK,GROUP~,LEISURE,83,97.43,99.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,NK,LCLC,CORPORATE,83,97.43,65.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,3,NQQ,GROUP~,LEISURE,83,97.43,109.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,1,NQQ,LCLC,CORPORATE,83,97.43,65.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,5,NQQ,LBLREP,CORPORATE,83,97.43,70.0
2021-01-15,2021,1,January,15,4,Friday,0,0,NA,3,NQQ,GROUP~,LEISURE,83,97.43,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,SNHK,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,6,NK,BAR,CORPORATE,100,106.14,125.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NK,GROUP~,LEISURE,100,106.14,99.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,106.14,110.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NHQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NHQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-16,2021,1,January,16,5,Saturday,1,0,NA,1,NQQ,GROUP~,LEISURE,100,106.14,109.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,4,NQQ,LBLO,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,SNK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,4,SNQQ1,LBLO,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LBLO,Walk-In,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,2,NK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,SNQQ1,LBLO,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,5,NQQ,LPSR,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,1,NQQ,LPSR,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,4,SNK,LPSS,CORPORATE,88,86.33,70.0
2021-01-17,2021,1,January,17,6,Sunday,1,0,NA,1,NQQ,LPSR,LEISURE,88,86.33,70.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,1,NQQ,LPSR,CORPORATE,68,73.09,70.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,1,NK,LCLC,CORPORATE,68,73.09,65.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,5,NQQ,LPSS,CORPORATE,68,73.09,70.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,1,NK,LCLC,CORPORATE,68,73.09,65.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,1,NK,LCLC,CORPORATE,68,73.09,65.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,2,NQQ,LPSR,CORPORATE,68,73.09,70.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,1,SNK,LPSS,CORPORATE,68,73.09,70.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,1,NK,LCLC,CORPORATE,68,73.09,65.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,1,SNK,SRD Rate,LEISURE,68,73.09,85.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,3,NQQ,LPSR,CORPORATE,68,73.09,70.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,2,SNK,LPSR,CORPORATE,68,73.09,70.0
2021-01-18,2021,1,January,18,0,Monday,0,1,Martin Luther King Jr. Day,1,SNK,LCLC,CORPORATE,68,73.09,65.0
2021-01-19,2021,1,January,19,1,Tuesday,0,0,NA,2,NQQ,LPSR,CORPORATE,62,70.94,70.0
2021-01-19,2021,1,January,19,1,Tuesday,0,0,NA,1,SNK,LCLC,CORPORATE,62,70.94,65.0
2021-01-19,2021,1,January,19,1,Tuesday,0,0,NA,4,NQQ,LPSR,CORPORATE,62,70.94,70.0
2021-01-19,2021,1,January,19,1,Tuesday,0,0,NA,1,SNK,LBLREP,CORPORATE,62,70.94,70.0
2021-01-19,2021,1,January,19,1,Tuesday,0,0,NA,1,NHK,LPSR,CORPORATE,62,70.94,70.0
2021-01-19,2021,1,January,19,1,Tuesday,0,0,NA,1,SNQQ,SRD Rate,LEISURE,62,70.94,85.0
2021-01-19,2021,1,January,19,1,Tuesday,0,0,NA,1,NQQ,LPSR,CORPORATE,62,70.94,70.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,2,NQQ,GROUP~,LEISURE,62,76.06,100.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,2,NQQ,GROUP~,LEISURE,62,76.06,100.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,1,NK,LCLC,CORPORATE,62,76.06,65.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,2,NK,GROUP~,LEISURE,62,76.06,100.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,1,NQQ,LCLC,CORPORATE,62,76.06,65.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,1,SNQQ,SRD Rate,LEISURE,62,76.06,85.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,1,NK,LBLO,CORPORATE,62,76.06,70.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,1,SNQQ1,SRD Rate,LEISURE,62,76.06,85.0
2021-01-20,2021,1,January,20,2,Wednesday,0,0,NA,2,NQQ,GROUP~,LEISURE,62,76.06,100.0
2021-01-21,2021,1,January,21,3,Thursday,0,0,NA,1,SNK,LPSR,CORPORATE,63,72.9,70.0
2021-01-21,2021,1,January,21,3,Thursday,0,0,NA,1,SNK,LPSR,CORPORATE,63,72.9,70.0
2021-01-21,2021,1,January,21,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,63,72.9,70.0
